referencia,ano,mes,regiao,estado,gasolina_comum_preco_revenda_avg,etanol_hidratado_preco_revenda_avg
2002-11,2002,11,Norte,Acre,2.2051,1.5756
2002-11,2002,11,Nordeste,Alagoas,2.0052,1.273
2002-11,2002,11,Norte,Amapa,2.0612,1.5135
2002-11,2002,11,Norte,Amazonas,1.9408,1.4012
2002-11,2002,11,Nordeste,Bahia,2.1256,1.4884
2002-11,2002,11,Nordeste,Ceara,1.9778,1.3837
2002-11,2002,11,Centro Oeste,Distrito Federal,1.9645,1.6736
2002-11,2002,11,Sudeste,Espirito Santo,1.9991,1.335
2002-11,2002,11,Centro Oeste,Goias,1.9695,1.3941
2002-11,2002,11,Nordeste,Maranhao,2.0026,1.42
2002-11,2002,11,Centro Oeste,Mato Grosso,2.1593,1.4389
2002-11,2002,11,Centro Oeste,Mato Grosso Do Sul,2.0006,1.3377
2002-11,2002,11,Sudeste,Minas Gerais,1.8996,1.3141
2002-11,2002,11,Norte,Para,2.0941,1.5096
2002-11,2002,11,Nordeste,Paraiba,1.9415,1.2579
2002-11,2002,11,Sul,Parana,1.9559,1.2232
2002-11,2002,11,Nordeste,Pernambuco,1.9989,1.2273
2002-11,2002,11,Nordeste,Piaui,1.9473,1.4449
2002-11,2002,11,Sudeste,Rio De Janeiro,1.934,1.3234
2002-11,2002,11,Nordeste,Rio Grande Do Norte,2.0024,1.4337
2002-11,2002,11,Sul,Rio Grande Do Sul,2.1303,1.5284
2002-11,2002,11,Norte,Rondonia,2.2655,1.5229
2002-11,2002,11,Norte,Roraima,1.8261,1.5654
2002-11,2002,11,Sul,Santa Catarina,2.0688,1.3772
2002-11,2002,11,Sudeste,Sao Paulo,1.9461,1.1666
2002-11,2002,11,Nordeste,Sergipe,1.8756,1.348
2002-11,2002,11,Norte,Tocantins,2.0643,1.4227
2002-12,2002,12,Norte,Acre,2.2806,1.6298
2002-12,2002,12,Nordeste,Alagoas,2.0524,1.3145
2002-12,2002,12,Norte,Amapa,2.1437,1.5683
2002-12,2002,12,Norte,Amazonas,1.9079,1.4314
2002-12,2002,12,Nordeste,Bahia,2.1567,1.4954
2002-12,2002,12,Nordeste,Ceara,1.9867,1.3952
2002-12,2002,12,Centro Oeste,Distrito Federal,2.0116,1.6428
2002-12,2002,12,Sudeste,Espirito Santo,2.0301,1.3374
2002-12,2002,12,Centro Oeste,Goias,1.9428,1.3881
2002-12,2002,12,Nordeste,Maranhao,2.039,1.4571
2002-12,2002,12,Centro Oeste,Mato Grosso,2.2198,1.5026
2002-12,2002,12,Centro Oeste,Mato Grosso Do Sul,2.0216,1.3636
2002-12,2002,12,Sudeste,Minas Gerais,1.9441,1.3478
2002-12,2002,12,Norte,Para,2.1262,1.5888
2002-12,2002,12,Nordeste,Paraiba,2.0492,1.2927
2002-12,2002,12,Sul,Parana,1.9881,1.2368
2002-12,2002,12,Nordeste,Pernambuco,1.9906,1.2645
2002-12,2002,12,Nordeste,Piaui,1.9777,1.4674
2002-12,2002,12,Sudeste,Rio De Janeiro,1.9881,1.3606
2002-12,2002,12,Nordeste,Rio Grande Do Norte,1.9614,1.41
2002-12,2002,12,Sul,Rio Grande Do Sul,2.1532,1.5353
2002-12,2002,12,Norte,Rondonia,2.3028,1.5603
2002-12,2002,12,Norte,Roraima,1.8883,1.608
2002-12,2002,12,Sul,Santa Catarina,2.1291,1.4183
2002-12,2002,12,Sudeste,Sao Paulo,1.9487,1.1656
2002-12,2002,12,Nordeste,Sergipe,1.9367,1.3625
2002-12,2002,12,Norte,Tocantins,2.0977,1.4914
2003-01,2003,1,Norte,Acre,2.4336,1.6303
2003-01,2003,1,Nordeste,Alagoas,2.2425,1.3251
2003-01,2003,1,Norte,Amapa,2.2984,1.634
2003-01,2003,1,Norte,Amazonas,2.1672,1.4961
2003-01,2003,1,Nordeste,Bahia,2.3173,1.5005
2003-01,2003,1,Nordeste,Ceara,2.1652,1.4181
2003-01,2003,1,Centro Oeste,Distrito Federal,2.1699,1.6378
2003-01,2003,1,Sudeste,Espirito Santo,2.2196,1.3641
2003-01,2003,1,Centro Oeste,Goias,2.1112,1.483
2003-01,2003,1,Nordeste,Maranhao,2.1976,1.5073
2003-01,2003,1,Centro Oeste,Mato Grosso,2.38,1.6272
2003-01,2003,1,Centro Oeste,Mato Grosso Do Sul,2.1642,1.42
2003-01,2003,1,Sudeste,Minas Gerais,2.0936,1.4072
2003-01,2003,1,Norte,Para,2.2799,1.6412
2003-01,2003,1,Nordeste,Paraiba,2.217,1.3282
2003-01,2003,1,Sul,Parana,2.1587,1.3
2003-01,2003,1,Nordeste,Pernambuco,2.1482,1.2816
2003-01,2003,1,Nordeste,Piaui,2.175,1.5123
2003-01,2003,1,Sudeste,Rio De Janeiro,2.1406,1.42
2003-01,2003,1,Nordeste,Rio Grande Do Norte,2.1476,1.4078
2003-01,2003,1,Sul,Rio Grande Do Sul,2.3498,1.6484
2003-01,2003,1,Norte,Rondonia,2.4644,1.6072
2003-01,2003,1,Norte,Roraima,2.0273,1.6094
2003-01,2003,1,Sul,Santa Catarina,2.3038,1.5006
2003-01,2003,1,Sudeste,Sao Paulo,2.094,1.2725
2003-01,2003,1,Nordeste,Sergipe,2.1092,1.4004
2003-01,2003,1,Norte,Tocantins,2.2617,1.5444
2003-02,2003,2,Norte,Acre,2.5481,1.812
2003-02,2003,2,Nordeste,Alagoas,2.284,1.4147
2003-02,2003,2,Norte,Amapa,2.3742,1.7364
2003-02,2003,2,Norte,Amazonas,2.1606,1.6816
2003-02,2003,2,Nordeste,Bahia,2.294,1.6885
2003-02,2003,2,Nordeste,Ceara,2.2253,1.5987
2003-02,2003,2,Centro Oeste,Distrito Federal,2.2714,1.7079
2003-02,2003,2,Sudeste,Espirito Santo,2.3201,1.6778
2003-02,2003,2,Centro Oeste,Goias,2.247,1.6699
2003-02,2003,2,Nordeste,Maranhao,2.2473,1.7084
2003-02,2003,2,Centro Oeste,Mato Grosso,2.3875,1.734
2003-02,2003,2,Centro Oeste,Mato Grosso Do Sul,2.266,1.6412
2003-02,2003,2,Sudeste,Minas Gerais,2.1705,1.607
2003-02,2003,2,Norte,Para,2.3328,1.8789
2003-02,2003,2,Nordeste,Paraiba,2.2963,1.4788
2003-02,2003,2,Sul,Parana,2.2601,1.4994
2003-02,2003,2,Nordeste,Pernambuco,2.1315,1.4305
2003-02,2003,2,Nordeste,Piaui,2.2806,1.7195
2003-02,2003,2,Sudeste,Rio De Janeiro,2.2387,1.6287
2003-02,2003,2,Nordeste,Rio Grande Do Norte,2.2888,1.62
2003-02,2003,2,Sul,Rio Grande Do Sul,2.4401,1.8429
2003-02,2003,2,Norte,Rondonia,2.5284,1.8385
2003-02,2003,2,Norte,Roraima,2.1196,1.8267
2003-02,2003,2,Sul,Santa Catarina,2.3637,1.6792
2003-02,2003,2,Sudeste,Sao Paulo,2.1361,1.4407
2003-02,2003,2,Nordeste,Sergipe,2.1529,1.5496
2003-02,2003,2,Norte,Tocantins,2.3095,1.7
2003-03,2003,3,Norte,Acre,2.5633,1.9328
2003-03,2003,3,Nordeste,Alagoas,2.3123,1.5601
2003-03,2003,3,Norte,Amapa,2.4188,2.0467
2003-03,2003,3,Norte,Amazonas,2.1103,1.8012
2003-03,2003,3,Nordeste,Bahia,2.2682,1.773
2003-03,2003,3,Nordeste,Ceara,2.2043,1.6809
2003-03,2003,3,Centro Oeste,Distrito Federal,2.3221,1.7311
2003-03,2003,3,Sudeste,Espirito Santo,2.2943,1.6645
2003-03,2003,3,Centro Oeste,Goias,2.2016,1.6659
2003-03,2003,3,Nordeste,Maranhao,2.2454,1.8547
2003-03,2003,3,Centro Oeste,Mato Grosso,2.4493,1.7678
2003-03,2003,3,Centro Oeste,Mato Grosso Do Sul,2.2551,1.6716
2003-03,2003,3,Sudeste,Minas Gerais,2.1635,1.6318
2003-03,2003,3,Norte,Para,2.3301,2.0401
2003-03,2003,3,Nordeste,Paraiba,2.2731,1.5761
2003-03,2003,3,Sul,Parana,2.2116,1.4803
2003-03,2003,3,Nordeste,Pernambuco,2.2124,1.5344
2003-03,2003,3,Nordeste,Piaui,2.3177,1.9298
2003-03,2003,3,Sudeste,Rio De Janeiro,2.2659,1.6681
2003-03,2003,3,Nordeste,Rio Grande Do Norte,2.2423,1.7732
2003-03,2003,3,Sul,Rio Grande Do Sul,2.4081,1.831
2003-03,2003,3,Norte,Rondonia,2.5161,1.8837
2003-03,2003,3,Norte,Roraima,2.115,1.9282
2003-03,2003,3,Sul,Santa Catarina,2.3644,1.7144
2003-03,2003,3,Sudeste,Sao Paulo,2.1233,1.4183
2003-03,2003,3,Nordeste,Sergipe,2.1781,1.6644
2003-03,2003,3,Norte,Tocantins,2.3082,1.7623
2003-04,2003,4,Norte,Acre,2.5552,1.916
2003-04,2003,4,Nordeste,Alagoas,2.3085,1.5874
2003-04,2003,4,Norte,Amapa,2.4262,2.1399
2003-04,2003,4,Norte,Amazonas,2.0761,1.8125
2003-04,2003,4,Nordeste,Bahia,2.2539,1.7763
2003-04,2003,4,Nordeste,Ceara,2.1926,1.6943
2003-04,2003,4,Centro Oeste,Distrito Federal,2.3414,1.7741
2003-04,2003,4,Sudeste,Espirito Santo,2.2469,1.6392
2003-04,2003,4,Centro Oeste,Goias,2.1543,1.6317
2003-04,2003,4,Nordeste,Maranhao,2.2102,1.8894
2003-04,2003,4,Centro Oeste,Mato Grosso,2.4677,1.7689
2003-04,2003,4,Centro Oeste,Mato Grosso Do Sul,2.2351,1.6625
2003-04,2003,4,Sudeste,Minas Gerais,2.1446,1.6107
2003-04,2003,4,Norte,Para,2.2986,2.082
2003-04,2003,4,Nordeste,Paraiba,2.2263,1.583
2003-04,2003,4,Sul,Parana,2.1954,1.448
2003-04,2003,4,Nordeste,Pernambuco,2.1135,1.5422
2003-04,2003,4,Nordeste,Piaui,2.3172,1.9198
2003-04,2003,4,Sudeste,Rio De Janeiro,2.2684,1.6446
2003-04,2003,4,Nordeste,Rio Grande Do Norte,2.1759,1.7797
2003-04,2003,4,Sul,Rio Grande Do Sul,2.4022,1.8115
2003-04,2003,4,Norte,Rondonia,2.4628,1.8651
2003-04,2003,4,Norte,Roraima,2.1098,1.9827
2003-04,2003,4,Sul,Santa Catarina,2.3382,1.6983
2003-04,2003,4,Sudeste,Sao Paulo,2.1034,1.3647
2003-04,2003,4,Nordeste,Sergipe,2.1599,1.672
2003-04,2003,4,Norte,Tocantins,2.3495,1.7917
2003-05,2003,5,Norte,Acre,2.4789,1.9041
2003-05,2003,5,Nordeste,Alagoas,2.2343,1.5923
2003-05,2003,5,Norte,Amapa,2.3302,2.2014
2003-05,2003,5,Norte,Amazonas,2.0165,1.7972
2003-05,2003,5,Nordeste,Bahia,2.1537,1.766
2003-05,2003,5,Nordeste,Ceara,2.1035,1.7038
2003-05,2003,5,Centro Oeste,Distrito Federal,2.1854,1.6109
2003-05,2003,5,Sudeste,Espirito Santo,2.1168,1.5609
2003-05,2003,5,Centro Oeste,Goias,2.1282,1.5598
2003-05,2003,5,Nordeste,Maranhao,2.1522,1.8858
2003-05,2003,5,Centro Oeste,Mato Grosso,2.3856,1.6756
2003-05,2003,5,Centro Oeste,Mato Grosso Do Sul,2.1875,1.6349
2003-05,2003,5,Sudeste,Minas Gerais,2.0712,1.5734
2003-05,2003,5,Norte,Para,2.2691,2.1059
2003-05,2003,5,Nordeste,Paraiba,2.1022,1.5763
2003-05,2003,5,Sul,Parana,2.0707,1.3766
2003-05,2003,5,Nordeste,Pernambuco,2.1436,1.5386
2003-05,2003,5,Nordeste,Piaui,2.2003,1.9069
2003-05,2003,5,Sudeste,Rio De Janeiro,2.207,1.5913
2003-05,2003,5,Nordeste,Rio Grande Do Norte,2.089,1.7635
2003-05,2003,5,Sul,Rio Grande Do Sul,2.2821,1.7586
2003-05,2003,5,Norte,Rondonia,2.3615,1.8348
2003-05,2003,5,Norte,Roraima,2.0227,1.9901
2003-05,2003,5,Sul,Santa Catarina,2.2601,1.6594
2003-05,2003,5,Sudeste,Sao Paulo,2.0189,1.2923
2003-05,2003,5,Nordeste,Sergipe,2.0672,1.6622
2003-05,2003,5,Norte,Tocantins,2.297,1.7685
2003-06,2003,6,Norte,Acre,2.4452,1.8787
2003-06,2003,6,Nordeste,Alagoas,2.1903,1.5646
2003-06,2003,6,Norte,Amapa,2.2745,2.1699
2003-06,2003,6,Norte,Amazonas,2.1034,1.8024
2003-06,2003,6,Nordeste,Bahia,2.0924,1.7116
2003-06,2003,6,Nordeste,Ceara,2.0392,1.676
2003-06,2003,6,Centro Oeste,Distrito Federal,2.028,1.4447
2003-06,2003,6,Sudeste,Espirito Santo,1.979,1.3632
2003-06,2003,6,Centro Oeste,Goias,2.0011,1.3594
2003-06,2003,6,Nordeste,Maranhao,2.1037,1.8404
2003-06,2003,6,Centro Oeste,Mato Grosso,2.3397,1.4718
2003-06,2003,6,Centro Oeste,Mato Grosso Do Sul,2.1229,1.5195
2003-06,2003,6,Sudeste,Minas Gerais,1.9822,1.4574
2003-06,2003,6,Norte,Para,2.2167,2.0466
2003-06,2003,6,Nordeste,Paraiba,1.9997,1.5712
2003-06,2003,6,Sul,Parana,1.9708,1.2144
2003-06,2003,6,Nordeste,Pernambuco,2.0204,1.5171
2003-06,2003,6,Nordeste,Piaui,2.1275,1.8532
2003-06,2003,6,Sudeste,Rio De Janeiro,2.1207,1.4282
2003-06,2003,6,Nordeste,Rio Grande Do Norte,2.0078,1.7177
2003-06,2003,6,Sul,Rio Grande Do Sul,2.1594,1.6302
2003-06,2003,6,Norte,Rondonia,2.2961,1.7869
2003-06,2003,6,Norte,Roraima,2.004,1.9871
2003-06,2003,6,Sul,Santa Catarina,2.1868,1.5622
2003-06,2003,6,Sudeste,Sao Paulo,1.9367,1.057
2003-06,2003,6,Nordeste,Sergipe,2.0327,1.6289
2003-06,2003,6,Norte,Tocantins,2.2283,1.6808
2003-07,2003,7,Norte,Acre,2.4068,1.8291
2003-07,2003,7,Nordeste,Alagoas,2.1627,1.4934
2003-07,2003,7,Norte,Amapa,2.213,2.019
2003-07,2003,7,Norte,Amazonas,2.0034,1.6666
2003-07,2003,7,Nordeste,Bahia,2.0384,1.606
2003-07,2003,7,Nordeste,Ceara,1.9514,1.5762
2003-07,2003,7,Centro Oeste,Distrito Federal,1.9643,1.3438
2003-07,2003,7,Sudeste,Espirito Santo,1.9674,1.2039
2003-07,2003,7,Centro Oeste,Goias,1.9243,1.1666
2003-07,2003,7,Nordeste,Maranhao,2.0043,1.7576
2003-07,2003,7,Centro Oeste,Mato Grosso,2.3088,1.3656
2003-07,2003,7,Centro Oeste,Mato Grosso Do Sul,2.0571,1.3685
2003-07,2003,7,Sudeste,Minas Gerais,1.9182,1.304
2003-07,2003,7,Norte,Para,2.159,1.9101
2003-07,2003,7,Nordeste,Paraiba,1.9764,1.5142
2003-07,2003,7,Sul,Parana,1.9337,1.0345
2003-07,2003,7,Nordeste,Pernambuco,1.9723,1.4586
2003-07,2003,7,Nordeste,Piaui,2.0291,1.6815
2003-07,2003,7,Sudeste,Rio De Janeiro,2.0581,1.2862
2003-07,2003,7,Nordeste,Rio Grande Do Norte,1.9964,1.6226
2003-07,2003,7,Sul,Rio Grande Do Sul,2.092,1.3813
2003-07,2003,7,Norte,Rondonia,2.2354,1.6814
2003-07,2003,7,Norte,Roraima,1.9812,1.781
2003-07,2003,7,Sul,Santa Catarina,2.0998,1.3823
2003-07,2003,7,Sudeste,Sao Paulo,1.8906,0.9201
2003-07,2003,7,Nordeste,Sergipe,1.9972,1.5473
2003-07,2003,7,Norte,Tocantins,2.1961,1.5223
2003-08,2003,8,Norte,Acre,2.3986,1.7876
2003-08,2003,8,Nordeste,Alagoas,2.1557,1.405
2003-08,2003,8,Norte,Amapa,2.2577,1.8833
2003-08,2003,8,Norte,Amazonas,1.9452,1.5473
2003-08,2003,8,Nordeste,Bahia,2.0364,1.5131
2003-08,2003,8,Nordeste,Ceara,1.968,1.5301
2003-08,2003,8,Centro Oeste,Distrito Federal,1.9829,1.4115
2003-08,2003,8,Sudeste,Espirito Santo,2.0277,1.2082
2003-08,2003,8,Centro Oeste,Goias,1.943,1.1711
2003-08,2003,8,Nordeste,Maranhao,2.0114,1.6941
2003-08,2003,8,Centro Oeste,Mato Grosso,2.3144,1.3496
2003-08,2003,8,Centro Oeste,Mato Grosso Do Sul,2.0617,1.3287
2003-08,2003,8,Sudeste,Minas Gerais,1.9351,1.3182
2003-08,2003,8,Norte,Para,2.1477,1.8758
2003-08,2003,8,Nordeste,Paraiba,1.982,1.4816
2003-08,2003,8,Sul,Parana,1.9626,1.1066
2003-08,2003,8,Nordeste,Pernambuco,1.9441,1.3819
2003-08,2003,8,Nordeste,Piaui,1.9747,1.6003
2003-08,2003,8,Sudeste,Rio De Janeiro,2.0314,1.2496
2003-08,2003,8,Nordeste,Rio Grande Do Norte,1.9702,1.5247
2003-08,2003,8,Sul,Rio Grande Do Sul,2.1016,1.3768
2003-08,2003,8,Norte,Rondonia,2.2479,1.6355
2003-08,2003,8,Norte,Roraima,1.9655,1.6136
2003-08,2003,8,Sul,Santa Catarina,2.085,1.3357
2003-08,2003,8,Sudeste,Sao Paulo,1.8954,0.9635
2003-08,2003,8,Nordeste,Sergipe,1.9772,1.4941
2003-08,2003,8,Norte,Tocantins,2.1599,1.3899
2003-09,2003,9,Norte,Acre,2.3707,1.7851
2003-09,2003,9,Nordeste,Alagoas,2.1476,1.3751
2003-09,2003,9,Norte,Amapa,2.2886,1.9354
2003-09,2003,9,Norte,Amazonas,1.8843,1.4962
2003-09,2003,9,Nordeste,Bahia,2.0555,1.4996
2003-09,2003,9,Nordeste,Ceara,2.018,1.5288
2003-09,2003,9,Centro Oeste,Distrito Federal,1.978,1.4256
2003-09,2003,9,Sudeste,Espirito Santo,2.0821,1.2345
2003-09,2003,9,Centro Oeste,Goias,1.9883,1.2395
2003-09,2003,9,Nordeste,Maranhao,2.0452,1.6787
2003-09,2003,9,Centro Oeste,Mato Grosso,2.3442,1.4459
2003-09,2003,9,Centro Oeste,Mato Grosso Do Sul,2.105,1.3757
2003-09,2003,9,Sudeste,Minas Gerais,1.9659,1.3508
2003-09,2003,9,Norte,Para,2.1709,1.8914
2003-09,2003,9,Nordeste,Paraiba,2.0064,1.4568
2003-09,2003,9,Sul,Parana,1.9834,1.1353
2003-09,2003,9,Nordeste,Pernambuco,1.9648,1.3678
2003-09,2003,9,Nordeste,Piaui,2.0216,1.6063
2003-09,2003,9,Sudeste,Rio De Janeiro,2.0356,1.2605
2003-09,2003,9,Nordeste,Rio Grande Do Norte,2.0206,1.511
2003-09,2003,9,Sul,Rio Grande Do Sul,2.1604,1.4405
2003-09,2003,9,Norte,Rondonia,2.3109,1.668
2003-09,2003,9,Norte,Roraima,1.9632,1.6398
2003-09,2003,9,Sul,Santa Catarina,2.1074,1.3537
2003-09,2003,9,Sudeste,Sao Paulo,1.9248,0.9935
2003-09,2003,9,Nordeste,Sergipe,1.9694,1.4883
2003-09,2003,9,Norte,Tocantins,2.1497,1.398
2003-10,2003,10,Norte,Acre,2.3538,1.7833
2003-10,2003,10,Nordeste,Alagoas,2.1448,1.3582
2003-10,2003,10,Norte,Amapa,2.2457,1.8855
2003-10,2003,10,Norte,Amazonas,1.8593,1.4614
2003-10,2003,10,Nordeste,Bahia,2.0351,1.475
2003-10,2003,10,Nordeste,Ceara,2.0057,1.4806
2003-10,2003,10,Centro Oeste,Distrito Federal,1.9555,1.3678
2003-10,2003,10,Sudeste,Espirito Santo,2.0837,1.223
2003-10,2003,10,Centro Oeste,Goias,2.0143,1.156
2003-10,2003,10,Nordeste,Maranhao,2.0451,1.6621
2003-10,2003,10,Centro Oeste,Mato Grosso,2.3426,1.5029
2003-10,2003,10,Centro Oeste,Mato Grosso Do Sul,2.1097,1.3698
2003-10,2003,10,Sudeste,Minas Gerais,1.9632,1.3311
2003-10,2003,10,Norte,Para,2.2067,1.9
2003-10,2003,10,Nordeste,Paraiba,2.0294,1.4406
2003-10,2003,10,Sul,Parana,1.9715,1.0808
2003-10,2003,10,Nordeste,Pernambuco,1.9407,1.3293
2003-10,2003,10,Nordeste,Piaui,2.0863,1.6251
2003-10,2003,10,Sudeste,Rio De Janeiro,2.0293,1.2311
2003-10,2003,10,Nordeste,Rio Grande Do Norte,2.0129,1.4736
2003-10,2003,10,Sul,Rio Grande Do Sul,2.1664,1.4078
2003-10,2003,10,Norte,Rondonia,2.3064,1.6516
2003-10,2003,10,Norte,Roraima,1.961,1.6305
2003-10,2003,10,Sul,Santa Catarina,2.0885,1.3285
2003-10,2003,10,Sudeste,Sao Paulo,1.9168,0.9544
2003-10,2003,10,Nordeste,Sergipe,1.9645,1.4619
2003-10,2003,10,Norte,Tocantins,2.1478,1.4098
2003-11,2003,11,Norte,Acre,2.3539,1.7826
2003-11,2003,11,Nordeste,Alagoas,2.1398,1.3325
2003-11,2003,11,Norte,Amapa,2.2341,1.8681
2003-11,2003,11,Norte,Amazonas,1.9274,1.4255
2003-11,2003,11,Nordeste,Bahia,2.0323,1.4438
2003-11,2003,11,Nordeste,Ceara,2.0096,1.446
2003-11,2003,11,Centro Oeste,Distrito Federal,1.9396,1.3088
2003-11,2003,11,Sudeste,Espirito Santo,2.0724,1.201
2003-11,2003,11,Centro Oeste,Goias,2.0171,1.1288
2003-11,2003,11,Nordeste,Maranhao,2.0274,1.6398
2003-11,2003,11,Centro Oeste,Mato Grosso,2.3412,1.4935
2003-11,2003,11,Centro Oeste,Mato Grosso Do Sul,2.113,1.3534
2003-11,2003,11,Sudeste,Minas Gerais,1.9625,1.3119
2003-11,2003,11,Norte,Para,2.2262,1.8973
2003-11,2003,11,Nordeste,Paraiba,2.027,1.4002
2003-11,2003,11,Sul,Parana,1.9549,1.0341
2003-11,2003,11,Nordeste,Pernambuco,2.0097,1.3113
2003-11,2003,11,Nordeste,Piaui,2.0655,1.6023
2003-11,2003,11,Sudeste,Rio De Janeiro,2.018,1.2007
2003-11,2003,11,Nordeste,Rio Grande Do Norte,2.0052,1.4428
2003-11,2003,11,Sul,Rio Grande Do Sul,2.1475,1.356
2003-11,2003,11,Norte,Rondonia,2.2987,1.6384
2003-11,2003,11,Norte,Roraima,1.9507,1.5281
2003-11,2003,11,Sul,Santa Catarina,2.0379,1.2915
2003-11,2003,11,Sudeste,Sao Paulo,1.9106,0.9431
2003-11,2003,11,Nordeste,Sergipe,1.952,1.394
2003-11,2003,11,Norte,Tocantins,2.1463,1.3793
2003-12,2003,12,Norte,Acre,2.3485,1.7832
2003-12,2003,12,Nordeste,Alagoas,2.1263,1.2578
2003-12,2003,12,Norte,Amapa,2.184,1.8729
2003-12,2003,12,Norte,Amazonas,1.9254,1.4092
2003-12,2003,12,Nordeste,Bahia,2.0332,1.4157
2003-12,2003,12,Nordeste,Ceara,2.0084,1.3517
2003-12,2003,12,Centro Oeste,Distrito Federal,2.0143,1.4334
2003-12,2003,12,Sudeste,Espirito Santo,2.0704,1.2098
2003-12,2003,12,Centro Oeste,Goias,1.9778,1.1835
2003-12,2003,12,Nordeste,Maranhao,2.0073,1.6158
2003-12,2003,12,Centro Oeste,Mato Grosso,2.3421,1.4988
2003-12,2003,12,Centro Oeste,Mato Grosso Do Sul,2.108,1.3443
2003-12,2003,12,Sudeste,Minas Gerais,1.9627,1.3171
2003-12,2003,12,Norte,Para,2.2443,1.9036
2003-12,2003,12,Nordeste,Paraiba,1.9885,1.3455
2003-12,2003,12,Sul,Parana,1.9769,1.0945
2003-12,2003,12,Nordeste,Pernambuco,2.0068,1.2716
2003-12,2003,12,Nordeste,Piaui,2.0648,1.5769
2003-12,2003,12,Sudeste,Rio De Janeiro,2.0237,1.2328
2003-12,2003,12,Nordeste,Rio Grande Do Norte,2.0309,1.3405
2003-12,2003,12,Sul,Rio Grande Do Sul,2.1665,1.3819
2003-12,2003,12,Norte,Rondonia,2.2957,1.6273
2003-12,2003,12,Norte,Roraima,1.9617,1.4893
2003-12,2003,12,Sul,Santa Catarina,2.0778,1.3113
2003-12,2003,12,Sudeste,Sao Paulo,1.9154,0.9654
2003-12,2003,12,Nordeste,Sergipe,1.9468,1.3416
2003-12,2003,12,Norte,Tocantins,2.1447,1.3661
2004-01,2004,1,Norte,Acre,2.3541,1.7826
2004-01,2004,1,Nordeste,Alagoas,2.1182,1.2298
2004-01,2004,1,Norte,Amapa,2.1741,1.8613
2004-01,2004,1,Norte,Amazonas,1.8832,1.4124
2004-01,2004,1,Nordeste,Bahia,2.0271,1.4103
2004-01,2004,1,Nordeste,Ceara,2.116,1.3335
2004-01,2004,1,Centro Oeste,Distrito Federal,2.0447,1.4735
2004-01,2004,1,Sudeste,Espirito Santo,2.0753,1.2551
2004-01,2004,1,Centro Oeste,Goias,1.9927,1.2394
2004-01,2004,1,Nordeste,Maranhao,2.0041,1.6044
2004-01,2004,1,Centro Oeste,Mato Grosso,2.3384,1.498
2004-01,2004,1,Centro Oeste,Mato Grosso Do Sul,2.1099,1.3476
2004-01,2004,1,Sudeste,Minas Gerais,1.9672,1.3387
2004-01,2004,1,Norte,Para,2.2413,1.9084
2004-01,2004,1,Nordeste,Paraiba,1.9726,1.3325
2004-01,2004,1,Sul,Parana,2.0114,1.1453
2004-01,2004,1,Nordeste,Pernambuco,1.9893,1.2523
2004-01,2004,1,Nordeste,Piaui,2.0744,1.571
2004-01,2004,1,Sudeste,Rio De Janeiro,2.0323,1.2725
2004-01,2004,1,Nordeste,Rio Grande Do Norte,2.0272,1.33
2004-01,2004,1,Sul,Rio Grande Do Sul,2.1797,1.4214
2004-01,2004,1,Norte,Rondonia,2.2968,1.6288
2004-01,2004,1,Norte,Roraima,1.963,1.49
2004-01,2004,1,Sul,Santa Catarina,2.087,1.3351
2004-01,2004,1,Sudeste,Sao Paulo,1.9208,0.9667
2004-01,2004,1,Nordeste,Sergipe,1.9465,1.3259
2004-01,2004,1,Norte,Tocantins,2.1414,1.3658
2004-02,2004,2,Norte,Acre,2.35,1.7853
2004-02,2004,2,Nordeste,Alagoas,2.1147,1.2234
2004-02,2004,2,Norte,Amapa,2.1067,1.8382
2004-02,2004,2,Norte,Amazonas,1.8464,1.3987
2004-02,2004,2,Nordeste,Bahia,2.0237,1.4043
2004-02,2004,2,Nordeste,Ceara,2.1313,1.3317
2004-02,2004,2,Centro Oeste,Distrito Federal,2.0622,1.4452
2004-02,2004,2,Sudeste,Espirito Santo,2.0707,1.2404
2004-02,2004,2,Centro Oeste,Goias,2.0016,1.2199
2004-02,2004,2,Nordeste,Maranhao,2.0043,1.599
2004-02,2004,2,Centro Oeste,Mato Grosso,2.3389,1.5014
2004-02,2004,2,Centro Oeste,Mato Grosso Do Sul,2.1081,1.3421
2004-02,2004,2,Sudeste,Minas Gerais,1.9619,1.316
2004-02,2004,2,Norte,Para,2.2415,1.9006
2004-02,2004,2,Nordeste,Paraiba,1.9099,1.3179
2004-02,2004,2,Sul,Parana,2.0207,1.1199
2004-02,2004,2,Nordeste,Pernambuco,2.0183,1.2341
2004-02,2004,2,Nordeste,Piaui,2.0746,1.565
2004-02,2004,2,Sudeste,Rio De Janeiro,2.0314,1.2441
2004-02,2004,2,Nordeste,Rio Grande Do Norte,2.0046,1.3107
2004-02,2004,2,Sul,Rio Grande Do Sul,2.1603,1.3978
2004-02,2004,2,Norte,Rondonia,2.2973,1.6261
2004-02,2004,2,Norte,Roraima,1.9623,1.5207
2004-02,2004,2,Sul,Santa Catarina,2.0862,1.3321
2004-02,2004,2,Sudeste,Sao Paulo,1.91,0.8976
2004-02,2004,2,Nordeste,Sergipe,1.9442,1.2991
2004-02,2004,2,Norte,Tocantins,2.1389,1.3556
2004-03,2004,3,Norte,Acre,2.3497,1.7593
