Estado_civil,Imigrante,Sexo_biologico,Idade_matricula,Estrangeiro,Necessidades_educacionais_especiais,Devedor,Taxas_matricula_em_dia,Bolsista,Taxa_desemprego,Taxa_inflacao,PIB,Curso,Periodo,Qualificacao_previa,disciplinas_primeiro_semestre_notas,disciplinas_segundo_semestre_notas,Situacao
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Jornalismo e Comunicação,Diurno,Educação secundária,12.5,13.0,Graduado
Viúvo,Não,Feminino,47,Não,Não,Sim,Sim,Não,8.9,1.4,3.51,Agronomia,Diurno,Educação secundária,0.0,0.0,Matriculado
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Serviço Social,Diurno,Educação secundária,11.666666666666666,11.0,Graduado
Solteiro,Não,Feminino,29,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Enfermagem,Diurno,Educação superior - licenciatura,14.257142857142856,14.257142857142856,Graduado
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Serviço Social,Diurno,Educação secundária,12.0,11.333333333333334,Desistente
Solteiro,Sim,Feminino,28,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Enfermagem Veterinária,Diurno,Educação secundária,11.25,10.5,Matriculado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Odontologia,Diurno,Educação secundária,12.457142857142856,13.5625,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem,Diurno,Educação secundária,11.683333333333332,11.683333333333332,Graduado
Solteiro,Não,Feminino,26,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social (noturno),Noturno,Educação secundária,11.666666666666666,12.0,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Sim,Não,Não,11.1,0.6,2.02,Turismo,Diurno,Educação secundária,11.75,13.166666666666666,Desistente
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,7.6,2.6,0.32,Gestão de Publicidade e Marketing,Diurno,Educação secundária,11.666666666666666,13.5,Matriculado
Solteiro,Não,Feminino,27,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Educação Básica,Diurno,Educação secundária,13.2,12.0,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem,Diurno,Educação secundária,11.95,11.95,Desistente
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Educação Básica,Diurno,Educação secundária,12.4,10.4,Desistente
Solteiro,Não,Feminino,33,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Enfermagem,Diurno,Educação superior - licenciatura,14.35,14.583333333333334,Desistente
Solteiro,Sim,Feminino,35,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Educação Básica,Diurno,Educação secundária,12.61904761904762,12.789473684210526,Graduado
Solteiro,Não,Feminino,26,Não,Não,Não,Sim,Sim,9.4,-0.8,-3.12,Gestão (noturno),Noturno,Curso de especialização tecnológica,12.666666666666666,13.166666666666666,Matriculado
Solteiro,Não,Feminino,27,Não,Não,Sim,Não,Não,11.1,0.6,2.02,Jornalismo e Comunicação,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,12.0,0.0,Desistente
Solteiro,Sim,Feminino,19,Não,Não,Não,Não,Não,15.5,2.8,-4.06,Design de Comunicação,Diurno,Educação secundária,12.166666666666666,0.0,Desistente
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Turismo,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,20,Não,Não,Sim,Não,Não,10.8,1.4,1.74,Gestão,Diurno,Educação secundária,10.0,10.571428571428571,Desistente
Solteiro,Não,Feminino,21,Não,Não,Sim,Não,Não,9.4,-0.8,-3.12,Serviço Social,Diurno,Educação secundária,11.5,10.0,Matriculado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,7.6,2.6,0.32,Enfermagem,Diurno,Educação secundária,13.05,13.05,Graduado
Solteiro,Sim,Feminino,24,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Enfermagem Veterinária,Diurno,Educação secundária,11.0,0.0,Desistente
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Design de Comunicação,Diurno,Educação secundária,11.5,12.0,Graduado
Solteiro,Não,Feminino,21,Não,Não,Não,Sim,Sim,13.9,-0.3,0.79,Turismo,Diurno,Educação secundária,12.0,12.5,Graduado
Solteiro,Não,Feminino,23,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social (noturno),Noturno,Educação secundária,10.0,10.0,Matriculado
Solteiro,Sim,Feminino,24,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Feminino,21,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Educação Básica,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,12.242857142857144,12.242857142857144,Graduado
Solteiro,Sim,Feminino,27,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Gestão (noturno),Noturno,Educação superior - licenciatura (1º ciclo),0.0,0.0,Desistente
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Enfermagem,Diurno,Educação secundária,12.93375,12.93375,Graduado
Solteiro,Não,Feminino,35,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Engenharia da computação,Diurno,Educação superior - licenciatura,0.0,0.0,Desistente
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Educação Básica,Diurno,Educação secundária,12.571428571428571,14.428571428571429,Graduado
Solteiro,Não,Feminino,35,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Enfermagem,Diurno,Educação secundária,11.816666666666668,11.333333333333334,Matriculado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Enfermagem Veterinária,Diurno,Educação secundária,13.75,14.333333333333334,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Serviço Social,Diurno,Educação secundária,11.166666666666666,11.333333333333334,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Enfermagem,Diurno,Educação secundária,12.324285714285711,12.324285714285711,Graduado
Solteiro,Não,Feminino,21,Não,Não,Sim,Sim,Não,13.9,-0.3,0.79,Serviço Social,Diurno,Curso de especialização tecnológica,12.166666666666666,11.714285714285714,Graduado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Serviço Social,Diurno,Educação secundária,11.142857142857142,11.25,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Serviço Social,Diurno,Educação secundária,11.0,10.75,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,12.914285714285713,12.914285714285713,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Jornalismo e Comunicação,Diurno,Educação secundária,13.833333333333334,14.166666666666666,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Enfermagem Veterinária,Diurno,Educação secundária,13.857142857142858,13.4,Graduado
Solteiro,Não,Feminino,36,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Turismo,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,13.714285714285714,12.8,Desistente
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,12.642857142857142,12.642857142857142,Graduado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Sim,7.6,2.6,0.32,Enfermagem,Diurno,Educação secundária,12.916666666666666,12.916666666666666,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Sim,13.9,-0.3,0.79,Zootecnia,Diurno,Educação secundária,15.625,15.857142857142858,Graduado
Solteiro,Não,Feminino,26,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Gestão (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Feminino,21,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Jornalismo e Comunicação,Diurno,Educação secundária,11.714285714285714,12.0,Graduado
Solteiro,Não,Feminino,25,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Odontologia,Diurno,Educação superior - licenciatura (1º ciclo),12.125,13.3125,Matriculado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Gestão,Diurno,Educação secundária,11.6,11.6,Graduado
Solteiro,Sim,Feminino,24,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social (noturno),Noturno,Educação secundária,10.0,0.0,Desistente
Solteiro,Não,Feminino,27,Não,Não,Não,Sim,Sim,8.9,1.4,3.51,Serviço Social (noturno),Noturno,Educação secundária,10.0,0.0,Desistente
Solteiro,Não,Feminino,21,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem Veterinária,Diurno,Educação secundária,0.0,13.5,Desistente
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Sim,9.4,-0.8,-3.12,Gestão,Diurno,Educação secundária,13.0,12.333333333333334,Graduado
Casado,Não,Feminino,19,Não,Sim,Não,Sim,Sim,10.8,1.4,1.74,Educação Básica,Diurno,Educação secundária,13.333333333333334,14.5,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Turismo,Diurno,Educação secundária,11.25,12.5,Desistente
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Enfermagem,Diurno,Educação secundária,13.85,12.19285714285714,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Enfermagem,Diurno,Educação secundária,13.741666666666667,14.9125,Graduado
Casado,Não,Feminino,33,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Gestão (noturno),Noturno,Educação superior - mestrado (2º ciclo),15.333333333333334,15.8,Graduado
Casado,Não,Feminino,45,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Gestão,Diurno,Educação superior - licenciatura,11.0,13.8,Graduado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Serviço Social,Diurno,Educação secundária,12.0,12.857142857142858,Graduado
Solteiro,Sim,Feminino,28,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão de Publicidade e Marketing,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,11.571428571428571,11.571428571428571,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Turismo,Diurno,Educação secundária,12.857142857142858,12.666666666666666,Graduado
Solteiro,Não,Feminino,38,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Turismo,Diurno,Educação superior - licenciatura,0.0,0.0,Desistente
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Gestão de Publicidade e Marketing,Diurno,Educação secundária,13.0,13.2,Graduado
Solteiro,Não,Feminino,21,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Turismo,Diurno,Educação secundária,11.0,12.0,Graduado
Solteiro,Não,Feminino,21,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Gestão,Diurno,Educação secundária,12.0,15.0,Desistente
Solteiro,Não,Feminino,22,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Serviço Social,Diurno,Educação secundária,12.6,13.0,Graduado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Sim,9.4,-0.8,-3.12,Educação Básica,Diurno,Educação secundária,13.4,13.166666666666666,Graduado
Solteiro,Não,Feminino,18,Não,Sim,Não,Sim,Sim,15.5,2.8,-4.06,Serviço Social,Diurno,Educação secundária,11.333333333333334,11.571428571428571,Graduado
Solteiro,Sim,Feminino,25,Não,Não,Não,Não,Não,9.4,-0.8,-3.12,Zootecnia,Diurno,Educação secundária,13.5,14.25,Desistente
Solteiro,Não,Feminino,24,Não,Não,Sim,Não,Não,16.2,0.3,-0.92,Enfermagem Veterinária,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,11.75,10.333333333333334,Desistente
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Enfermagem,Diurno,Educação secundária,12.471428571428572,11.4625,Matriculado
Solteiro,Sim,Feminino,24,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Animação e Design Multimídia,Diurno,Educação secundária,12.909090909090908,13.555555555555555,Matriculado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Gestão,Diurno,Educação secundária,11.6,13.6,Graduado
Solteiro,Não,Feminino,25,Não,Não,Não,Não,Não,10.8,1.4,1.74,Gestão,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Sim,8.9,1.4,3.51,Gestão,Diurno,Educação secundária,12.9,12.363636363636363,Graduado
Solteiro,Não,Feminino,23,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Enfermagem,Diurno,Educação superior - licenciatura,13.22,13.22,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Enfermagem,Diurno,Educação secundária,13.151428571428571,13.151428571428571,Graduado
Solteiro,Não,Feminino,29,Não,Não,Sim,Não,Não,13.9,-0.3,0.79,Agronomia,Diurno,Curso de especialização tecnológica,12.75,11.333333333333334,Desistente
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Turismo,Diurno,Educação secundária,11.333333333333334,12.25,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Gestão de Publicidade e Marketing,Diurno,Educação secundária,13.25,14.142857142857142,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Design de Comunicação,Diurno,Educação secundária,12.4,12.4,Matriculado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,8.9,1.4,3.51,Jornalismo e Comunicação,Diurno,Educação secundária,15.0,12.833333333333334,Desistente
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem Veterinária,Diurno,Educação secundária,14.4,13.0,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Jornalismo e Comunicação,Diurno,Educação secundária,11.0,0.0,Matriculado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Gestão,Diurno,Educação secundária,12.4,10.8,Graduado
Casado,Sim,Feminino,37,Não,Não,Sim,Não,Sim,8.9,1.4,3.51,Odontologia,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,16.0,0.0,Desistente
Solteiro,Não,Feminino,29,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Gestão (noturno),Noturno,Educação superior - licenciatura (1º ciclo),13.571428571428571,12.333333333333334,Graduado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Design de Comunicação,Diurno,Educação secundária,11.833333333333334,12.5,Matriculado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Serviço Social,Diurno,Educação secundária,11.666666666666666,12.666666666666666,Graduado
Solteiro,Sim,Feminino,22,Não,Não,Sim,Não,Não,16.2,0.3,-0.92,Serviço Social,Diurno,Educação secundária,11.833333333333334,13.0,Desistente
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Turismo,Diurno,Educação secundária,11.166666666666666,10.6,Graduado
Solteiro,Não,Feminino,34,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Serviço Social (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Feminino,30,Não,Não,Sim,Não,Não,7.6,2.6,0.32,Engenharia da computação,Diurno,Educação secundária,11.75,12.166666666666666,Desistente
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Serviço Social,Diurno,Educação secundária,14.0,14.0,Graduado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Serviço Social,Diurno,Educação secundária,12.833333333333334,12.0,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Jornalismo e Comunicação,Diurno,Educação secundária,12.25,11.666666666666666,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,14.828571428571427,14.828571428571427,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Jornalismo e Comunicação,Diurno,Educação secundária,11.4,12.8,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Design de Comunicação,Diurno,Educação secundária,13.0,12.5,Graduado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,13.671428571428573,13.671428571428573,Graduado
Solteiro,Não,Feminino,21,Não,Não,Não,Sim,Sim,13.9,-0.3,0.79,Agronomia,Diurno,Curso de especialização tecnológica,12.666666666666666,12.8,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Não,Não,7.6,2.6,0.32,Gestão,Diurno,Educação secundária,10.0,13.0,Desistente
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Gestão,Diurno,Educação secundária,13.5,12.333333333333334,Graduado
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Enfermagem,Diurno,Educação secundária,12.67,13.55,Graduado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Serviço Social,Diurno,Educação secundária,14.5,15.428571428571429,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Enfermagem,Diurno,Educação secundária,13.685714285714283,15.3875,Graduado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Educação Básica,Diurno,Educação secundária,11.0,10.666666666666666,Desistente
Casado,Não,Feminino,29,Não,Não,Sim,Não,Não,7.6,2.6,0.32,Zootecnia,Diurno,Educação superior - licenciatura,11.555555555555555,13.2,Desistente
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Enfermagem,Diurno,Educação secundária,13.79714285714286,13.775,Matriculado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Enfermagem,Diurno,Educação secundária,14.00375,13.812857142857142,Graduado
Solteiro,Sim,Feminino,22,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Gestão,Diurno,Educação secundária,12.0,11.4,Graduado
Divorciado,Sim,Feminino,47,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Serviço Social (noturno),Noturno,Educação secundária,14.166666666666666,14.166666666666666,Graduado
Casado,Não,Feminino,31,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Gestão (noturno),Noturno,Educação secundária,14.0,13.8,Graduado
Solteiro,Não,Feminino,21,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Design de Comunicação,Diurno,Educação secundária,13.8,12.833333333333334,Graduado
Solteiro,Não,Feminino,21,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Serviço Social (noturno),Noturno,Educação secundária,12.8,11.857142857142858,Graduado
Casado,Não,Feminino,24,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Jornalismo e Comunicação,Diurno,Outro - 11º ano de escolaridade,12.166666666666666,13.833333333333334,Graduado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Design de Comunicação,Diurno,Educação secundária,12.5,12.333333333333334,Matriculado
Solteiro,Não,Feminino,32,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Serviço Social (noturno),Noturno,10º ano de escolaridade - não concluído,12.0,11.5,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Serviço Social (noturno),Noturno,Educação secundária,10.833333333333334,11.5,Graduado
Solteiro,Sim,Feminino,24,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Enfermagem,Diurno,Educação secundária,13.385,13.385,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Enfermagem Veterinária,Diurno,Educação secundária,15.666666666666666,14.5,Graduado
Solteiro,Não,Feminino,19,Não,Não,Sim,Sim,Sim,13.9,-0.3,0.79,Agronomia,Diurno,Curso de especialização tecnológica,14.333333333333334,13.833333333333334,Graduado
Solteiro,Não,Feminino,24,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Agronomia,Diurno,Curso de especialização tecnológica,11.428571428571429,13.0,Matriculado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,8.9,1.4,3.51,Serviço Social,Diurno,Educação secundária,11.666666666666666,11.666666666666666,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,8.9,1.4,3.51,Design de Comunicação,Diurno,Educação secundária,12.0,11.333333333333334,Desistente
Casado,Não,Feminino,19,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Enfermagem,Diurno,Educação secundária,14.725714285714288,14.725714285714288,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Jornalismo e Comunicação,Diurno,Educação secundária,14.166666666666666,13.666666666666666,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Serviço Social,Diurno,Educação secundária,11.571428571428571,12.333333333333334,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Odontologia,Diurno,Educação secundária,12.5,13.1375,Graduado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Enfermagem,Diurno,Educação secundária,12.86,12.86,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Gestão de Publicidade e Marketing,Diurno,Educação secundária,12.25,13.714285714285714,Graduado
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Enfermagem Veterinária,Diurno,Educação secundária,12.0,12.2,Graduado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Enfermagem,Diurno,Educação secundária,15.116666666666667,16.168888888888887,Graduado
Solteiro,Não,Feminino,18,Não,Não,Sim,Não,Não,9.4,-0.8,-3.12,Gestão de Publicidade e Marketing,Diurno,Educação secundária,12.5,10.25,Desistente
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Gestão de Publicidade e Marketing,Diurno,Educação secundária,11.0,11.0,Matriculado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Gestão de Publicidade e Marketing,Diurno,Educação secundária,11.875,14.6,Graduado
Solteiro,Sim,Feminino,34,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Zootecnia,Diurno,Educação superior - licenciatura,11.0,0.0,Desistente
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem Veterinária,Diurno,Educação secundária,15.2,13.2,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Sim,Não,Não,12.4,0.5,1.79,Zootecnia,Diurno,Curso de especialização tecnológica,11.6,11.0,Desistente
Solteiro,Não,Feminino,26,Não,Não,Sim,Sim,Não,11.1,0.6,2.02,Serviço Social,Diurno,Educação secundária,14.833333333333334,15.142857142857142,Graduado
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Educação Básica,Diurno,Educação secundária,11.333333333333334,11.333333333333334,Desistente
