ID_compra,unidade,cidade,data,horario,categoria_produto,valor_unitario,quantidade,valor_total,metodo_pagamento,ID_cliente,programa_cashback,idade,avaliacao_compra,mes
200,Oswaldo Cruz,São Caetano do Sul,2022-01-26,10:21,Beleza e cuidados pessoais,40.9,3,122.69999999999999,Cartão,5512,Sim,29,9,1
201,Paulicéia,São Bernardo do Campo,2022-01-26,12:41,Casa e limpeza,94.9,5,474.5,PIX,1603,Não,47,10,1
206,Oswaldo Cruz,São Caetano do Sul,2022-01-26,13:32,Papelaria e escritório,48.9,3,146.7,Cartão,8448,Não,45,10,1
204,Oswaldo Cruz,São Caetano do Sul,2022-01-26,14:48,Casa e limpeza,10.9,4,43.6,PIX,5695,Sim,37,9,1
203,Parque das nações,Santo André,2022-01-26,9:11,Papelaria e escritório,11.9,1,11.9,PIX,8590,Não,48,10,1
208,Paulicéia,São Bernardo do Campo,2022-01-26,16:44,Papelaria e escritório,30.9,5,154.5,Carteira digital,1063,Sim,27,9,1
212,Oswaldo Cruz,São Caetano do Sul,2022-01-27,18:09,Eletrônicos,5506.9,4,22027.6,Cartão,9097,Sim,34,10,1
211,Oswaldo Cruz,São Caetano do Sul,2022-01-27,13:56,Beleza e cuidados pessoais,89.9,1,89.9,Cartão,4176,Sim,36,9,1
220,Oswaldo Cruz,São Caetano do Sul,2022-01-27,16:25,Casa e limpeza,193.9,4,775.6,PIX,8260,Não,42,9,1
215,Paulicéia,São Bernardo do Campo,2022-01-27,17:14,Beleza e cuidados pessoais,194.9,4,779.6,PIX,2786,Sim,32,2,1
213,Paulicéia,São Bernardo do Campo,2022-01-27,19:53,Beleza e cuidados pessoais,200.9,2,401.8,Cartão,7014,Sim,38,1,1
210,Paulicéia,São Bernardo do Campo,2022-01-27,13:51,Eletrônicos,3650.9,4,14603.6,Cartão,7394,Não,44,9,1
217,Oswaldo Cruz,São Caetano do Sul,2022-01-27,9:15,Papelaria e escritório,12.9,4,51.6,Cartão,3522,Sim,34,10,1
216,Paulicéia,São Bernardo do Campo,2022-01-27,11:27,Alimentos e bebidas,55.9,4,223.6,Cartão,1998,Não,43,5,1
209,Parque das nações,Santo André,2022-01-27,18:57,Casa e limpeza,123.9,4,495.6,Cartão,4404,Não,27,9,1
219,Parque das nações,Santo André,2022-01-27,16:21,Ferramentas e construção,272.9,4,1091.6,Cartão,5039,Não,29,9,1
218,Parque das nações,Santo André,2022-01-27,18:48,Alimentos e bebidas,91.9,4,367.6,Cartão,6938,Sim,33,9,1
214,Oswaldo Cruz,São Caetano do Sul,2022-01-27,16:56,Casa e limpeza,40.9,4,163.6,PIX,9738,Não,35,9,1
224,Paulicéia,São Bernardo do Campo,2022-01-28,15:14,Casa e limpeza,72.9,4,291.6,PIX,2750,Não,41,10,1
228,Parque das nações,Santo André,2022-01-28,9:46,Papelaria e escritório,45.9,3,137.7,Carteira digital,2653,Sim,28,3,1
225,Oswaldo Cruz,São Caetano do Sul,2022-01-28,12:20,Ferramentas e construção,86.9,2,173.8,PIX,7868,Não,48,10,1
227,Parque das nações,Santo André,2022-01-28,19:53,Beleza e cuidados pessoais,129.9,4,519.6,PIX,7023,Não,49,9,1
229,Oswaldo Cruz,São Caetano do Sul,2022-01-28,9:55,Alimentos e bebidas,89.9,3,269.70000000000005,PIX,7443,Não,45,9,1
222,Parque das nações,Santo André,2022-01-28,13:26,Alimentos e bebidas,61.9,2,123.8,PIX,9524,Não,33,10,1
223,Parque das nações,Santo André,2022-01-28,18:43,Casa e limpeza,8.9,5,44.5,PIX,2481,Sim,34,9,1
226,Parque das nações,Santo André,2022-01-28,17:34,Eletrônicos,3791.9,1,3791.9,Carteira digital,7790,Não,29,9,1
221,Parque das nações,Santo André,2022-01-28,18:16,Beleza e cuidados pessoais,147.0,3,441.0,Cartão,6501,Não,42,9,1
240,Parque das nações,Santo André,2022-01-29,16:47,Ferramentas e construção,289.9,5,1449.5,Carteira digital,6690,Não,26,10,1
234,Oswaldo Cruz,São Caetano do Sul,2022-01-29,15:29,Eletrônicos,7094.9,4,28379.6,PIX,1515,Não,44,5,1
232,Paulicéia,São Bernardo do Campo,2022-01-29,17:53,Ferramentas e construção,59.9,1,59.9,Cartão,3532,Não,24,9,1
241,Parque das nações,Santo André,2022-01-29,19:24,Eletrônicos,584.9,2,1169.8,Cartão,5877,Sim,32,10,1
233,Paulicéia,São Bernardo do Campo,2022-01-29,10:53,Ferramentas e construção,234.9,4,939.6,PIX,1464,Não,41,9,1
238,Oswaldo Cruz,São Caetano do Sul,2022-01-29,16:44,Casa e limpeza,175.9,3,527.7,PIX,2921,Sim,36,9,1
236,Oswaldo Cruz,São Caetano do Sul,2022-01-29,17:00,Eletrônicos,215.9,5,1079.5,PIX,4305,Sim,36,9,1
230,Parque das nações,Santo André,2022-01-29,19:40,Papelaria e escritório,17.9,4,71.6,Carteira digital,5954,Sim,28,9,1
231,Oswaldo Cruz,São Caetano do Sul,2022-01-29,13:17,Alimentos e bebidas,28.9,4,115.6,Cartão,8279,Sim,40,9,1
237,Paulicéia,São Bernardo do Campo,2022-01-29,13:51,Livros,84.9,5,424.5,Cartão,7659,Sim,39,9,1
235,Parque das nações,Santo André,2022-01-29,19:43,Beleza e cuidados pessoais,214.9,5,1074.5,Carteira digital,6990,Não,25,10,1
239,Parque das nações,Santo André,2022-01-29,18:01,Casa e limpeza,98.9,1,98.9,PIX,8339,Não,40,10,1
245,Oswaldo Cruz,São Caetano do Sul,2022-01-31,18:06,Papelaria e escritório,7.9,4,31.6,PIX,6618,Não,48,3,1
246,Paulicéia,São Bernardo do Campo,2022-01-31,16:47,Beleza e cuidados pessoais,81.9,2,163.8,PIX,3258,Não,50,9,1
244,Parque das nações,Santo André,2022-01-31,13:52,Papelaria e escritório,24.9,5,124.5,PIX,7022,Não,52,7,1
249,Paulicéia,São Bernardo do Campo,2022-01-31,14:26,Papelaria e escritório,8.9,1,8.9,PIX,4896,Não,31,10,1
250,Parque das nações,Santo André,2022-01-31,13:51,Alimentos e bebidas,12.9,3,38.7,Cartão,8034,Não,35,10,1
252,Oswaldo Cruz,São Caetano do Sul,2022-01-31,18:51,Ferramentas e construção,203.0,1,203.0,PIX,9310,Sim,38,10,1
251,Paulicéia,São Bernardo do Campo,2022-01-31,17:33,Beleza e cuidados pessoais,21.9,4,87.6,Dinheiro,6475,Não,55,10,1
247,Paulicéia,São Bernardo do Campo,2022-01-31,12:18,Alimentos e bebidas,27.9,1,27.9,PIX,1799,Sim,31,9,1
248,Paulicéia,São Bernardo do Campo,2022-01-31,10:17,Beleza e cuidados pessoais,126.9,5,634.5,Dinheiro,7295,Sim,30,9,1
242,Oswaldo Cruz,São Caetano do Sul,2022-01-31,18:01,Papelaria e escritório,28.9,4,115.6,PIX,3924,Sim,39,9,1
243,Parque das nações,Santo André,2022-01-31,12:51,Eletrônicos,4409.9,5,22049.5,Cartão,9279,Não,43,10,1
258,Parque das nações,Santo André,2022-02-01,17:59,Alimentos e bebidas,72.9,3,218.70000000000002,PIX,7748,Não,46,10,2
254,Oswaldo Cruz,São Caetano do Sul,2022-02-01,16:07,Beleza e cuidados pessoais,108.9,4,435.6,Cartão,9535,Não,40,9,2
257,Paulicéia,São Bernardo do Campo,2022-02-01,15:23,Ferramentas e construção,164.0,4,656.0,Cartão,5832,Não,47,10,2
259,Parque das nações,Santo André,2022-02-01,16:38,Ferramentas e construção,66.9,2,133.8,Cartão,7745,Não,44,9,2
255,Paulicéia,São Bernardo do Campo,2022-02-01,14:21,Papelaria e escritório,22.0,4,88.0,PIX,5529,Não,48,9,2
253,Parque das nações,Santo André,2022-02-01,17:45,Eletrônicos,5915.9,3,17747.699999999997,PIX,7127,Não,38,9,2
260,Oswaldo Cruz,São Caetano do Sul,2022-02-01,12:40,Alimentos e bebidas,92.9,2,185.8,PIX,5015,Não,33,6,2
256,Paulicéia,São Bernardo do Campo,2022-02-01,19:59,Eletrônicos,7901.9,1,7901.9,Carteira digital,8327,Sim,25,10,2
267,Parque das nações,Santo André,2022-02-02,17:40,Eletrônicos,1145.9,3,3437.7000000000003,Cartão,7077,Não,48,9,2
263,Paulicéia,São Bernardo do Campo,2022-02-02,16:22,Beleza e cuidados pessoais,72.9,2,145.8,Cartão,9684,Não,49,9,2
261,Parque das nações,Santo André,2022-02-02,18:03,Beleza e cuidados pessoais,245.9,1,245.9,Cartão,3648,Não,39,5,2
264,Paulicéia,São Bernardo do Campo,2022-02-02,13:49,Casa e limpeza,155.9,1,155.9,PIX,2720,Não,43,9,2
266,Paulicéia,São Bernardo do Campo,2022-02-02,17:23,Beleza e cuidados pessoais,102.9,5,514.5,Cartão,2573,Sim,23,9,2
268,Parque das nações,Santo André,2022-02-02,15:12,Alimentos e bebidas,53.9,4,215.6,PIX,9423,Sim,37,10,2
265,Paulicéia,São Bernardo do Campo,2022-02-02,15:17,Beleza e cuidados pessoais,17.9,3,53.699999999999996,Carteira digital,6998,Sim,27,2,2
262,Parque das nações,Santo André,2022-02-02,14:11,Casa e limpeza,27.9,2,55.8,Cartão,9219,Não,48,9,2
272,Parque das nações,Santo André,2022-02-03,17:08,Ferramentas e construção,319.9,5,1599.5,Cartão,6307,Não,18,10,2
270,Oswaldo Cruz,São Caetano do Sul,2022-02-03,14:11,Alimentos e bebidas,95.0,4,380.0,Cartão,9127,Não,44,9,2
275,Paulicéia,São Bernardo do Campo,2022-02-03,10:09,Eletrônicos,1652.9,4,6611.6,Cartão,1152,Não,25,9,2
269,Parque das nações,Santo André,2022-02-03,12:55,Alimentos e bebidas,12.9,5,64.5,Cartão,7292,Não,48,9,2
277,Oswaldo Cruz,São Caetano do Sul,2022-02-03,12:44,Alimentos e bebidas,23.9,2,47.8,PIX,5415,Não,45,10,2
273,Paulicéia,São Bernardo do Campo,2022-02-03,13:41,Casa e limpeza,155.9,4,623.6,PIX,6623,Não,52,10,2
274,Oswaldo Cruz,São Caetano do Sul,2022-02-03,9:50,Eletrônicos,2682.9,2,5365.8,PIX,1656,Sim,31,10,2
271,Paulicéia,São Bernardo do Campo,2022-02-03,17:12,Beleza e cuidados pessoais,184.9,3,554.7,Cartão,5035,Não,45,10,2
276,Paulicéia,São Bernardo do Campo,2022-02-03,17:03,Casa e limpeza,112.9,1,112.9,Cartão,2780,Não,48,9,2
284,Parque das nações,Santo André,2022-02-04,13:26,Eletrônicos,3084.9,4,12339.6,Cartão,5207,Não,50,10,2
278,Oswaldo Cruz,São Caetano do Sul,2022-02-04,15:37,Alimentos e bebidas,94.9,4,379.6,Cartão,7884,Não,43,4,2
282,Paulicéia,São Bernardo do Campo,2022-02-04,18:09,Alimentos e bebidas,18.9,1,18.9,Cartão,1711,Não,43,1,2
285,Paulicéia,São Bernardo do Campo,2022-02-04,14:59,Eletrônicos,5288.9,5,26444.5,PIX,1303,Não,43,10,2
280,Oswaldo Cruz,São Caetano do Sul,2022-02-04,18:27,Alimentos e bebidas,86.9,3,260.70000000000005,Dinheiro,2158,Não,55,10,2
283,Parque das nações,Santo André,2022-02-04,11:12,Livros,85.9,4,343.6,Cartão,1651,Não,45,10,2
281,Oswaldo Cruz,São Caetano do Sul,2022-02-04,12:01,Beleza e cuidados pessoais,189.9,3,569.7,Dinheiro,4762,Não,57,10,2
279,Oswaldo Cruz,São Caetano do Sul,2022-02-04,14:40,Ferramentas e construção,296.0,5,1480.0,Cartão,4405,Não,47,10,2
288,Oswaldo Cruz,São Caetano do Sul,2022-02-05,16:11,Alimentos e bebidas,7.9,5,39.5,Cartão,2158,Não,55,2,2
291,Parque das nações,Santo André,2022-02-05,18:25,Beleza e cuidados pessoais,131.9,5,659.5,Carteira digital,7520,Sim,23,9,2
287,Oswaldo Cruz,São Caetano do Sul,2022-02-05,16:25,Alimentos e bebidas,82.9,1,82.9,Cartão,5814,Não,52,9,2
286,Paulicéia,São Bernardo do Campo,2022-02-05,17:44,Casa e limpeza,172.9,5,864.5,Cartão,8873,Não,41,10,2
293,Oswaldo Cruz,São Caetano do Sul,2022-02-05,10:50,Alimentos e bebidas,30.9,3,92.69999999999999,Carteira digital,7816,Sim,19,10,2
294,Parque das nações,Santo André,2022-02-05,12:17,Alimentos e bebidas,14.9,4,59.6,Cartão,4101,Não,46,9,2
292,Oswaldo Cruz,São Caetano do Sul,2022-02-05,17:10,Casa e limpeza,78.9,2,157.8,Cartão,9412,Não,41,10,2
290,Parque das nações,Santo André,2022-02-05,16:57,Alimentos e bebidas,93.0,3,279.0,PIX,8736,Não,47,10,2
289,Parque das nações,Santo André,2022-02-05,17:52,Eletrônicos,4420.9,5,22104.5,PIX,4905,Não,40,9,2
303,Parque das nações,Santo André,2022-02-07,13:52,Alimentos e bebidas,38.9,3,116.69999999999999,Cartão,3967,Sim,18,10,2
301,Parque das nações,Santo André,2022-02-07,12:14,Eletrônicos,4408.9,4,17635.6,Dinheiro,9104,Não,55,9,2
295,Oswaldo Cruz,São Caetano do Sul,2022-02-07,19:43,Casa e limpeza,102.9,2,205.8,Cartão,6977,Sim,32,10,2
297,Paulicéia,São Bernardo do Campo,2022-02-07,19:52,Eletrônicos,4232.9,3,12698.699999999999,Cartão,2283,Sim,33,10,2
298,Oswaldo Cruz,São Caetano do Sul,2022-02-07,17:56,Ferramentas e construção,286.9,1,286.9,Cartão,5298,Sim,34,9,2
302,Parque das nações,Santo André,2022-02-07,19:27,Papelaria e escritório,14.9,2,29.8,Cartão,7275,Sim,28,9,2
296,Paulicéia,São Bernardo do Campo,2022-02-07,11:04,Ferramentas e construção,196.9,4,787.6,PIX,4627,Sim,32,9,2
300,Paulicéia,São Bernardo do Campo,2022-02-07,16:43,Casa e limpeza,154.9,4,619.6,Cartão,9723,Não,44,10,2
299,Parque das nações,Santo André,2022-02-07,18:07,Eletrônicos,4075.9,5,20379.5,Cartão,6722,Não,41,10,2
313,Oswaldo Cruz,São Caetano do Sul,2022-02-08,19:48,Casa e limpeza,136.0,1,136.0,PIX,9586,Não,41,9,2
311,Parque das nações,Santo André,2022-02-08,13:26,Ferramentas e construção,231.0,5,1155.0,Dinheiro,3128,Sim,30,9,2
308,Paulicéia,São Bernardo do Campo,2022-02-08,16:40,Eletrônicos,2172.9,1,2172.9,PIX,8903,Sim,35,9,2
310,Paulicéia,São Bernardo do Campo,2022-02-08,13:31,Livros,61.9,5,309.5,Cartão,4535,Não,23,10,2
312,Paulicéia,São Bernardo do Campo,2022-02-08,18:36,Alimentos e bebidas,6.9,5,34.5,PIX,5663,Não,47,10,2
307,Paulicéia,São Bernardo do Campo,2022-02-08,15:17,Ferramentas e construção,177.9,3,533.7,PIX,6518,Sim,33,8,2
305,Paulicéia,São Bernardo do Campo,2022-02-08,9:18,Casa e limpeza,122.9,5,614.5,Carteira digital,3149,Sim,18,9,2
309,Oswaldo Cruz,São Caetano do Sul,2022-02-08,15:06,Eletrônicos,569.9,2,1139.8,Carteira digital,5632,Sim,21,10,2
304,Oswaldo Cruz,São Caetano do Sul,2022-02-08,19:54,Beleza e cuidados pessoais,120.9,5,604.5,Dinheiro,7393,Não,55,10,2
306,Paulicéia,São Bernardo do Campo,2022-02-08,12:27,Beleza e cuidados pessoais,78.9,2,157.8,Carteira digital,4943,Não,27,9,2
324,Parque das nações,Santo André,2022-02-09,11:27,Casa e limpeza,145.0,1,145.0,Cartão,5506,Sim,31,9,2
318,Paulicéia,São Bernardo do Campo,2022-02-09,17:28,Beleza e cuidados pessoais,86.9,5,434.5,PIX,8940,Não,50,10,2
317,Oswaldo Cruz,São Caetano do Sul,2022-02-09,19:39,Eletrônicos,3828.9,2,7657.8,PIX,2626,Não,42,9,2
322,Paulicéia,São Bernardo do Campo,2022-02-09,19:15,Casa e limpeza,110.9,5,554.5,Dinheiro,7251,Não,56,10,2
314,Oswaldo Cruz,São Caetano do Sul,2022-02-09,14:20,Beleza e cuidados pessoais,52.9,4,211.6,Dinheiro,2096,Não,57,9,2
315,Oswaldo Cruz,São Caetano do Sul,2022-02-09,13:40,Alimentos e bebidas,95.9,3,287.70000000000005,Cartão,9809,Sim,29,10,2
323,Parque das nações,Santo André,2022-02-09,12:14,Casa e limpeza,146.9,2,293.8,PIX,6953,Sim,33,10,2
316,Parque das nações,Santo André,2022-02-09,17:11,Livros,113.9,2,227.8,Cartão,2782,Sim,29,10,2
321,Parque das nações,Santo André,2022-02-09,10:30,Papelaria e escritório,11.9,3,35.7,PIX,5906,Sim,34,10,2
319,Oswaldo Cruz,São Caetano do Sul,2022-02-09,17:32,Eletrônicos,349.9,4,1399.6,Cartão,3254,Sim,38,10,2
320,Paulicéia,São Bernardo do Campo,2022-02-09,12:15,Casa e limpeza,80.9,1,80.9,PIX,1982,Sim,40,9,2
332,Oswaldo Cruz,São Caetano do Sul,2022-02-10,11:14,Alimentos e bebidas,95.9,3,287.70000000000005,Carteira digital,3561,Sim,29,10,2
326,Oswaldo Cruz,São Caetano do Sul,2022-02-10,18:13,Alimentos e bebidas,93.0,5,465.0,Cartão,6931,Sim,34,10,2
325,Parque das nações,Santo André,2022-02-10,18:08,Alimentos e bebidas,16.9,3,50.699999999999996,Cartão,8376,Não,44,9,2
328,Paulicéia,São Bernardo do Campo,2022-02-10,16:05,Beleza e cuidados pessoais,40.9,2,81.8,PIX,7475,Sim,32,9,2
329,Paulicéia,São Bernardo do Campo,2022-02-10,18:54,Casa e limpeza,69.9,3,209.70000000000002,PIX,6051,Não,41,9,2
333,Oswaldo Cruz,São Caetano do Sul,2022-02-10,16:13,Beleza e cuidados pessoais,111.0,4,444.0,Cartão,6695,Sim,23,9,2
331,Parque das nações,Santo André,2022-02-10,12:47,Ferramentas e construção,263.9,2,527.8,Cartão,1100,Não,52,10,2
327,Oswaldo Cruz,São Caetano do Sul,2022-02-10,17:54,Papelaria e escritório,33.9,4,135.6,Cartão,8862,Não,51,10,2
330,Parque das nações,Santo André,2022-02-10,10:00,Livros,76.9,2,153.8,PIX,2278,Não,41,10,2
338,Parque das nações,Santo André,2022-02-11,13:55,Papelaria e escritório,19.9,5,99.5,Cartão,4967,Não,52,9,2
340,Oswaldo Cruz,São Caetano do Sul,2022-02-11,13:56,Alimentos e bebidas,72.0,2,144.0,Carteira digital,2334,Sim,29,10,2
336,Parque das nações,Santo André,2022-02-11,11:39,Ferramentas e construção,43.0,2,86.0,Cartão,2131,Não,52,9,2
339,Oswaldo Cruz,São Caetano do Sul,2022-02-11,9:29,Casa e limpeza,181.9,4,727.6,Dinheiro,4796,Não,30,9,2
343,Parque das nações,Santo André,2022-02-11,13:30,Casa e limpeza,14.9,3,44.7,Cartão,3299,Sim,27,9,2
335,Paulicéia,São Bernardo do Campo,2022-02-11,15:35,Ferramentas e construção,298.9,1,298.9,Cartão,5462,Sim,32,9,2
344,Parque das nações,Santo André,2022-02-11,15:04,Papelaria e escritório,40.0,3,120.0,PIX,3495,Não,45,10,2
334,Paulicéia,São Bernardo do Campo,2022-02-11,13:42,Alimentos e bebidas,98.0,3,294.0,PIX,8399,Não,36,9,2
337,Oswaldo Cruz,São Caetano do Sul,2022-02-11,18:37,Alimentos e bebidas,63.9,2,127.8,Cartão,2502,Não,50,9,2
342,Oswaldo Cruz,São Caetano do Sul,2022-02-11,10:00,Eletrônicos,1427.9,4,5711.6,PIX,6281,Sim,34,9,2
345,Paulicéia,São Bernardo do Campo,2022-02-11,13:37,Ferramentas e construção,43.9,1,43.9,Cartão,9276,Não,44,9,2
341,Paulicéia,São Bernardo do Campo,2022-02-11,11:23,Eletrônicos,359.9,3,1079.6999999999998,PIX,6678,Não,41,10,2
354,Paulicéia,São Bernardo do Campo,2022-02-12,13:28,Beleza e cuidados pessoais,244.9,3,734.7,PIX,4169,Sim,35,10,2
348,Oswaldo Cruz,São Caetano do Sul,2022-02-12,12:46,Beleza e cuidados pessoais,230.9,3,692.7,PIX,3645,Não,43,5,2
355,Parque das nações,Santo André,2022-02-12,13:31,Beleza e cuidados pessoais,170.9,4,683.6,Cartão,9259,Sim,31,10,2
356,Oswaldo Cruz,São Caetano do Sul,2022-02-12,16:30,Alimentos e bebidas,16.9,1,16.9,PIX,8769,Não,47,9,2
352,Paulicéia,São Bernardo do Campo,2022-02-12,16:24,Beleza e cuidados pessoais,128.9,3,386.70000000000005,PIX,8746,Não,47,10,2
349,Oswaldo Cruz,São Caetano do Sul,2022-02-12,18:12,Beleza e cuidados pessoais,62.9,1,62.9,Cartão,4045,Não,45,4,2
347,Paulicéia,São Bernardo do Campo,2022-02-12,11:48,Beleza e cuidados pessoais,234.9,2,469.8,PIX,2268,Não,41,9,2
353,Oswaldo Cruz,São Caetano do Sul,2022-02-12,11:53,Alimentos e bebidas,79.9,3,239.70000000000002,Cartão,7724,Sim,35,9,2
350,Oswaldo Cruz,São Caetano do Sul,2022-02-12,18:29,Beleza e cuidados pessoais,80.9,4,323.6,Cartão,9907,Sim,28,10,2
346,Paulicéia,São Bernardo do Campo,2022-02-12,12:20,Eletrônicos,1823.9,4,7295.6,Carteira digital,5983,Não,18,9,2
351,Oswaldo Cruz,São Caetano do Sul,2022-02-12,14:24,Alimentos e bebidas,40.9,5,204.5,Cartão,1476,Sim,39,9,2
358,Oswaldo Cruz,São Caetano do Sul,2022-02-14,15:06,Alimentos e bebidas,50.0,3,150.0,Dinheiro,6008,Não,30,2,2
362,Parque das nações,Santo André,2022-02-14,18:36,Beleza e cuidados pessoais,120.9,1,120.9,Cartão,6885,Não,42,7,2
359,Oswaldo Cruz,São Caetano do Sul,2022-02-14,17:10,Casa e limpeza,58.9,2,117.8,Cartão,7068,Não,39,9,2
360,Paulicéia,São Bernardo do Campo,2022-02-14,14:23,Casa e limpeza,137.0,2,274.0,Cartão,2078,Não,43,6,2
363,Oswaldo Cruz,São Caetano do Sul,2022-02-14,10:49,Alimentos e bebidas,11.9,5,59.5,Cartão,5237,Não,41,9,2
365,Paulicéia,São Bernardo do Campo,2022-02-14,9:07,Eletrônicos,2871.9,3,8615.7,Cartão,7412,Não,46,10,2
361,Oswaldo Cruz,São Caetano do Sul,2022-02-14,12:10,Casa e limpeza,65.0,2,130.0,Dinheiro,6760,Não,56,10,2
364,Oswaldo Cruz,São Caetano do Sul,2022-02-14,10:59,Alimentos e bebidas,18.9,3,56.699999999999996,Cartão,5198,Não,22,9,2
357,Parque das nações,Santo André,2022-02-14,11:39,Livros,86.9,1,86.9,PIX,7201,Não,41,10,2
369,Oswaldo Cruz,São Caetano do Sul,2022-02-15,9:43,Papelaria e escritório,27.9,1,27.9,Cartão,1596,Não,49,7,2
366,Parque das nações,Santo André,2022-02-15,16:33,Ferramentas e construção,191.9,1,191.9,Cartão,1559,Não,43,10,2
372,Parque das nações,Santo André,2022-02-15,17:58,Casa e limpeza,95.0,2,190.0,PIX,1361,Não,46,10,2
371,Oswaldo Cruz,São Caetano do Sul,2022-02-15,19:36,Casa e limpeza,156.9,5,784.5,PIX,9808,Não,47,6,2
368,Paulicéia,São Bernardo do Campo,2022-02-15,11:34,Livros,45.9,5,229.5,Dinheiro,9044,Não,55,9,2
376,Paulicéia,São Bernardo do Campo,2022-02-15,16:28,Eletrônicos,7165.9,2,14331.8,PIX,2981,Não,42,9,2
370,Oswaldo Cruz,São Caetano do Sul,2022-02-15,13:30,Beleza e cuidados pessoais,229.9,1,229.9,Cartão,5580,Não,52,10,2
367,Parque das nações,Santo André,2022-02-15,12:06,Papelaria e escritório,7.9,5,39.5,PIX,5678,Não,44,9,2
374,Paulicéia,São Bernardo do Campo,2022-02-15,10:12,Beleza e cuidados pessoais,89.9,1,89.9,Dinheiro,5136,Não,56,9,2
373,Parque das nações,Santo André,2022-02-15,16:41,Alimentos e bebidas,79.9,1,79.9,Cartão,4404,Não,27,9,2
375,Paulicéia,São Bernardo do Campo,2022-02-15,17:30,Alimentos e bebidas,8.9,5,44.5,PIX,1378,Não,42,10,2
388,Paulicéia,São Bernardo do Campo,2022-02-16,18:05,Eletrônicos,3480.9,1,3480.9,Dinheiro,5096,Não,57,10,2
387,Parque das nações,Santo André,2022-02-16,14:52,Eletrônicos,3046.9,1,3046.9,Cartão,5320,Sim,34,10,2
377,Oswaldo Cruz,São Caetano do Sul,2022-02-16,9:36,Beleza e cuidados pessoais,153.9,2,307.8,Cartão,9878,Sim,18,4,2
384,Paulicéia,São Bernardo do Campo,2022-02-16,9:11,Beleza e cuidados pessoais,19.9,2,39.8,Cartão,4582,Sim,26,10,2
385,Parque das nações,Santo André,2022-02-16,19:25,Beleza e cuidados pessoais,150.9,2,301.8,Cartão,9691,Sim,18,9,2
380,Oswaldo Cruz,São Caetano do Sul,2022-02-16,12:01,Eletrônicos,2546.9,2,5093.8,Dinheiro,7959,Sim,30,9,2
379,Oswaldo Cruz,São Caetano do Sul,2022-02-16,17:36,Alimentos e bebidas,33.9,1,33.9,PIX,6683,Sim,40,10,2
378,Parque das nações,Santo André,2022-02-16,19:16,Beleza e cuidados pessoais,19.9,2,39.8,Cartão,9555,Não,46,9,2
383,Parque das nações,Santo André,2022-02-16,17:43,Papelaria e escritório,4.9,1,4.9,Cartão,3107,Sim,39,9,2
382,Paulicéia,São Bernardo do Campo,2022-02-16,17:41,Beleza e cuidados pessoais,203.9,4,815.6,PIX,6384,Sim,35,10,2
386,Paulicéia,São Bernardo do Campo,2022-02-16,14:07,Papelaria e escritório,12.9,1,12.9,Carteira digital,4217,Sim,29,5,2
381,Parque das nações,Santo André,2022-02-16,19:35,Papelaria e escritório,23.9,5,119.5,PIX,1464,Não,41,6,2
396,Oswaldo Cruz,São Caetano do Sul,2022-02-17,9:40,Casa e limpeza,11.0,1,11.0,PIX,4057,Sim,40,9,2
394,Parque das nações,Santo André,2022-02-17,13:14,Alimentos e bebidas,43.9,4,175.6,PIX,9712,Sim,31,9,2
393,Parque das nações,Santo André,2022-02-17,16:58,Alimentos e bebidas,43.9,5,219.5,PIX,9319,Não,47,9,2
392,Parque das nações,Santo André,2022-02-17,16:44,Eletrônicos,3341.9,1,3341.9,Dinheiro,4982,Sim,33,9,2
389,Oswaldo Cruz,São Caetano do Sul,2022-02-17,10:44,Livros,126.9,2,253.8,Cartão,4524,Sim,36,1,2
390,Parque das nações,Santo André,2022-02-17,17:06,Beleza e cuidados pessoais,123.9,1,123.9,Cartão,3821,Não,47,10,2
395,Parque das nações,Santo André,2022-02-17,18:45,Alimentos e bebidas,14.9,1,14.9,Cartão,2891,Não,45,10,2
391,Oswaldo Cruz,São Caetano do Sul,2022-02-17,12:36,Casa e limpeza,105.9,4,423.6,PIX,1593,Não,42,9,2
400,Paulicéia,São Bernardo do Campo,2022-02-18,18:19,Eletrônicos,2837.0,3,8511.0,PIX,2337,Sim,37,6,2
